cnes,hospital,codigo_ibge,municipio,regiao_covid,codigo_regiao_covid,LATITUDE,LONGITUDE,data_atualizacao,leitos_total,leitos_internacoes,leitos_covid,lotacao,leitos_disponiveis,semana_epidemiologica
2261030,Hospital Bom Pastor Ijui,4310207,Ijuí,IJUI - R13,10,-28.39343,-53.90549,2020-05-30,0,0,0,NA,0,22
2261030,Hospital Bom Pastor Ijui,4310207,Ijuí,IJUI - R13,10,-28.39343,-53.90549,2020-05-31,0,0,0,NA,0,23
2261030,Hospital Bom Pastor Ijui,4310207,Ijuí,IJUI - R13,10,-28.39343,-53.90549,2020-06-01,0,0,0,NA,0,23
2261030,Hospital Bom Pastor Ijui,4310207,Ijuí,IJUI - R13,10,-28.39343,-53.90549,2020-06-02,0,0,0,NA,0,23
2261030,Hospital Bom Pastor Ijui,4310207,Ijuí,IJUI - R13,10,-28.39343,-53.90549,2020-06-03,0,0,0,NA,0,23
2261030,Hospital Bom Pastor Ijui,4310207,Ijuí,IJUI - R13,10,-28.39343,-53.90549,2020-06-04,0,0,0,NA,0,23
2261030,Hospital Bom Pastor Ijui,4310207,Ijuí,IJUI - R13,10,-28.39343,-53.90549,2020-06-05,0,0,0,NA,0,23
2261030,Hospital Bom Pastor Ijui,4310207,Ijuí,IJUI - R13,10,-28.39343,-53.90549,2020-06-06,0,0,0,NA,0,23
2261030,Hospital Bom Pastor Ijui,4310207,Ijuí,IJUI - R13,10,-28.39343,-53.90549,2020-06-07,0,0,0,NA,0,24
2261030,Hospital Bom Pastor Ijui,4310207,Ijuí,IJUI - R13,10,-28.39343,-53.90549,2020-06-08,0,0,0,NA,0,24
2261030,Hospital Bom Pastor Ijui,4310207,Ijuí,IJUI - R13,10,-28.39343,-53.90549,2020-06-09,0,0,0,NA,0,24
2261030,Hospital Bom Pastor Ijui,4310207,Ijuí,IJUI - R13,10,-28.39343,-53.90549,2020-06-10,0,0,0,NA,0,24
2261030,Hospital Bom Pastor Ijui,4310207,Ijuí,IJUI - R13,10,-28.39343,-53.90549,2020-06-11,0,0,0,NA,0,24
2261030,Hospital Bom Pastor Ijui,4310207,Ijuí,IJUI - R13,10,-28.39343,-53.90549,2020-06-12,0,0,0,NA,0,24
2261030,Hospital Bom Pastor Ijui,4310207,Ijuí,IJUI - R13,10,-28.39343,-53.90549,2020-06-13,0,0,0,NA,0,24
2261030,Hospital Bom Pastor Ijui,4310207,Ijuí,IJUI - R13,10,-28.39343,-53.90549,2020-06-14,0,0,0,NA,0,25
2261030,Hospital Bom Pastor Ijui,4310207,Ijuí,IJUI - R13,10,-28.39343,-53.90549,2020-06-15,0,0,0,NA,0,25
2261030,Hospital Bom Pastor Ijui,4310207,Ijuí,IJUI - R13,10,-28.39343,-53.90549,2020-06-16,0,0,0,NA,0,25
2261030,Hospital Bom Pastor Ijui,4310207,Ijuí,IJUI - R13,10,-28.39343,-53.90549,2020-06-17,0,0,0,NA,0,25
2261030,Hospital Bom Pastor Ijui,4310207,Ijuí,IJUI - R13,10,-28.39343,-53.90549,2020-06-18,0,0,0,NA,0,25
2261030,Hospital Bom Pastor Ijui,4310207,Ijuí,IJUI - R13,10,-28.39343,-53.90549,2020-06-19,0,0,0,NA,0,25
2261030,Hospital Bom Pastor Ijui,4310207,Ijuí,IJUI - R13,10,-28.39343,-53.90549,2020-06-20,0,0,0,NA,0,25
2261030,Hospital Bom Pastor Ijui,4310207,Ijuí,IJUI - R13,10,-28.39343,-53.90549,2020-06-21,0,0,0,NA,0,26
2261030,Hospital Bom Pastor Ijui,4310207,Ijuí,IJUI - R13,10,-28.39343,-53.90549,2020-06-23,0,0,0,NA,0,26
2261030,Hospital Bom Pastor Ijui,4310207,Ijuí,IJUI - R13,10,-28.39343,-53.90549,2020-06-24,0,0,0,NA,0,26
2261030,Hospital Bom Pastor Ijui,4310207,Ijuí,IJUI - R13,10,-28.39343,-53.90549,2020-06-25,0,0,0,NA,0,26
2261030,Hospital Bom Pastor Ijui,4310207,Ijuí,IJUI - R13,10,-28.39343,-53.90549,2020-06-26,0,0,0,NA,0,26
2261030,Hospital Bom Pastor Ijui,4310207,Ijuí,IJUI - R13,10,-28.39343,-53.90549,2020-06-27,0,0,0,NA,0,26
2261030,Hospital Bom Pastor Ijui,4310207,Ijuí,IJUI - R13,10,-28.39343,-53.90549,2020-06-28,0,0,0,NA,0,27
2261030,Hospital Bom Pastor Ijui,4310207,Ijuí,IJUI - R13,10,-28.39343,-53.90549,2020-06-29,0,0,0,NA,0,27
2261030,Hospital Bom Pastor Ijui,4310207,Ijuí,IJUI - R13,10,-28.39343,-53.90549,2020-06-30,0,0,0,NA,0,27
2261030,Hospital Bom Pastor Ijui,4310207,Ijuí,IJUI - R13,10,-28.39343,-53.90549,2020-07-01,0,0,0,NA,0,27
2260069,Hospital Sao Jose_2260069,4309001,Giruá,SANTA ROSA - R14,11,-28.03077,-54.34591,2020-04-28,0,0,0,NA,0,18
2260069,Hospital Sao Jose_2260069,4309001,Giruá,SANTA ROSA - R14,11,-28.03077,-54.34591,2020-04-29,0,0,0,NA,0,18
2260069,Hospital Sao Jose_2260069,4309001,Giruá,SANTA ROSA - R14,11,-28.03077,-54.34591,2020-04-30,0,0,0,NA,0,18
2260069,Hospital Sao Jose_2260069,4309001,Giruá,SANTA ROSA - R14,11,-28.03077,-54.34591,2020-05-01,0,0,0,NA,0,18
2260069,Hospital Sao Jose_2260069,4309001,Giruá,SANTA ROSA - R14,11,-28.03077,-54.34591,2020-05-02,0,0,0,NA,0,18
2260069,Hospital Sao Jose_2260069,4309001,Giruá,SANTA ROSA - R14,11,-28.03077,-54.34591,2020-05-03,0,0,0,NA,0,19
2260069,Hospital Sao Jose_2260069,4309001,Giruá,SANTA ROSA - R14,11,-28.03077,-54.34591,2020-05-04,0,0,0,NA,0,19
2260069,Hospital Sao Jose_2260069,4309001,Giruá,SANTA ROSA - R14,11,-28.03077,-54.34591,2020-05-05,0,0,0,NA,0,19
2260069,Hospital Sao Jose_2260069,4309001,Giruá,SANTA ROSA - R14,11,-28.03077,-54.34591,2020-05-06,0,0,0,NA,0,19
2260069,Hospital Sao Jose_2260069,4309001,Giruá,SANTA ROSA - R14,11,-28.03077,-54.34591,2020-05-07,0,0,0,NA,0,19
2260069,Hospital Sao Jose_2260069,4309001,Giruá,SANTA ROSA - R14,11,-28.03077,-54.34591,2020-05-08,0,0,0,NA,0,19
2260069,Hospital Sao Jose_2260069,4309001,Giruá,SANTA ROSA - R14,11,-28.03077,-54.34591,2020-05-09,0,0,0,NA,0,19
2260069,Hospital Sao Jose_2260069,4309001,Giruá,SANTA ROSA - R14,11,-28.03077,-54.34591,2020-05-10,0,0,0,NA,0,20
2260069,Hospital Sao Jose_2260069,4309001,Giruá,SANTA ROSA - R14,11,-28.03077,-54.34591,2020-05-11,0,0,0,NA,0,20
2260069,Hospital Sao Jose_2260069,4309001,Giruá,SANTA ROSA - R14,11,-28.03077,-54.34591,2020-05-12,0,0,0,NA,0,20
2260069,Hospital Sao Jose_2260069,4309001,Giruá,SANTA ROSA - R14,11,-28.03077,-54.34591,2020-05-13,0,0,0,NA,0,20
2260069,Hospital Sao Jose_2260069,4309001,Giruá,SANTA ROSA - R14,11,-28.03077,-54.34591,2020-05-14,0,0,0,NA,0,20
2260069,Hospital Sao Jose_2260069,4309001,Giruá,SANTA ROSA - R14,11,-28.03077,-54.34591,2020-05-15,0,0,0,NA,0,20
2260069,Hospital Sao Jose_2260069,4309001,Giruá,SANTA ROSA - R14,11,-28.03077,-54.34591,2020-05-16,0,0,0,NA,0,20
2260069,Hospital Sao Jose_2260069,4309001,Giruá,SANTA ROSA - R14,11,-28.03077,-54.34591,2020-05-17,0,0,0,NA,0,21
2260069,Hospital Sao Jose_2260069,4309001,Giruá,SANTA ROSA - R14,11,-28.03077,-54.34591,2020-05-18,0,0,0,NA,0,21
2260069,Hospital Sao Jose_2260069,4309001,Giruá,SANTA ROSA - R14,11,-28.03077,-54.34591,2020-05-19,0,0,0,NA,0,21
2260069,Hospital Sao Jose_2260069,4309001,Giruá,SANTA ROSA - R14,11,-28.03077,-54.34591,2020-05-20,0,0,0,NA,0,21
2260069,Hospital Sao Jose_2260069,4309001,Giruá,SANTA ROSA - R14,11,-28.03077,-54.34591,2020-05-21,0,0,0,NA,0,21
2260069,Hospital Sao Jose_2260069,4309001,Giruá,SANTA ROSA - R14,11,-28.03077,-54.34591,2020-05-22,0,0,0,NA,0,21
2260069,Hospital Sao Jose_2260069,4309001,Giruá,SANTA ROSA - R14,11,-28.03077,-54.34591,2020-05-23,0,0,0,NA,0,21
2260069,Hospital Sao Jose_2260069,4309001,Giruá,SANTA ROSA - R14,11,-28.03077,-54.34591,2020-05-24,0,0,0,NA,0,22
2260069,Hospital Sao Jose_2260069,4309001,Giruá,SANTA ROSA - R14,11,-28.03077,-54.34591,2020-05-25,0,0,0,NA,0,22
2260069,Hospital Sao Jose_2260069,4309001,Giruá,SANTA ROSA - R14,11,-28.03077,-54.34591,2020-05-26,0,0,0,NA,0,22
2260069,Hospital Sao Jose_2260069,4309001,Giruá,SANTA ROSA - R14,11,-28.03077,-54.34591,2020-05-27,0,0,0,NA,0,22
2260069,Hospital Sao Jose_2260069,4309001,Giruá,SANTA ROSA - R14,11,-28.03077,-54.34591,2020-05-28,0,0,0,NA,0,22
2260069,Hospital Sao Jose_2260069,4309001,Giruá,SANTA ROSA - R14,11,-28.03077,-54.34591,2020-05-29,0,0,0,NA,0,22
2260069,Hospital Sao Jose_2260069,4309001,Giruá,SANTA ROSA - R14,11,-28.03077,-54.34591,2020-05-30,0,0,0,NA,0,22
2260069,Hospital Sao Jose_2260069,4309001,Giruá,SANTA ROSA - R14,11,-28.03077,-54.34591,2020-05-31,0,0,0,NA,0,23
2260069,Hospital Sao Jose_2260069,4309001,Giruá,SANTA ROSA - R14,11,-28.03077,-54.34591,2020-06-01,0,0,0,NA,0,23
2260069,Hospital Sao Jose_2260069,4309001,Giruá,SANTA ROSA - R14,11,-28.03077,-54.34591,2020-06-02,0,0,0,NA,0,23
2260069,Hospital Sao Jose_2260069,4309001,Giruá,SANTA ROSA - R14,11,-28.03077,-54.34591,2020-06-03,0,0,0,NA,0,23
2260069,Hospital Sao Jose_2260069,4309001,Giruá,SANTA ROSA - R14,11,-28.03077,-54.34591,2020-06-04,0,0,0,NA,0,23
2260069,Hospital Sao Jose_2260069,4309001,Giruá,SANTA ROSA - R14,11,-28.03077,-54.34591,2020-06-05,0,0,0,NA,0,23
2260069,Hospital Sao Jose_2260069,4309001,Giruá,SANTA ROSA - R14,11,-28.03077,-54.34591,2020-06-06,0,0,0,NA,0,23
2260069,Hospital Sao Jose_2260069,4309001,Giruá,SANTA ROSA - R14,11,-28.03077,-54.34591,2020-06-07,0,0,0,NA,0,24
2260069,Hospital Sao Jose_2260069,4309001,Giruá,SANTA ROSA - R14,11,-28.03077,-54.34591,2020-06-08,0,0,0,NA,0,24
2260069,Hospital Sao Jose_2260069,4309001,Giruá,SANTA ROSA - R14,11,-28.03077,-54.34591,2020-06-09,0,0,0,NA,0,24
2260069,Hospital Sao Jose_2260069,4309001,Giruá,SANTA ROSA - R14,11,-28.03077,-54.34591,2020-06-10,0,0,0,NA,0,24
2260069,Hospital Sao Jose_2260069,4309001,Giruá,SANTA ROSA - R14,11,-28.03077,-54.34591,2020-06-11,0,0,0,NA,0,24
2260069,Hospital Sao Jose_2260069,4309001,Giruá,SANTA ROSA - R14,11,-28.03077,-54.34591,2020-06-12,0,0,0,NA,0,24
2260069,Hospital Sao Jose_2260069,4309001,Giruá,SANTA ROSA - R14,11,-28.03077,-54.34591,2020-06-13,0,0,0,NA,0,24
2260069,Hospital Sao Jose_2260069,4309001,Giruá,SANTA ROSA - R14,11,-28.03077,-54.34591,2020-06-14,0,0,0,NA,0,25
2260069,Hospital Sao Jose_2260069,4309001,Giruá,SANTA ROSA - R14,11,-28.03077,-54.34591,2020-06-15,0,0,0,NA,0,25
2260069,Hospital Sao Jose_2260069,4309001,Giruá,SANTA ROSA - R14,11,-28.03077,-54.34591,2020-06-16,0,0,0,NA,0,25
2260069,Hospital Sao Jose_2260069,4309001,Giruá,SANTA ROSA - R14,11,-28.03077,-54.34591,2020-06-17,0,0,0,NA,0,25
2260069,Hospital Sao Jose_2260069,4309001,Giruá,SANTA ROSA - R14,11,-28.03077,-54.34591,2020-06-18,0,0,0,NA,0,25
2260069,Hospital Sao Jose_2260069,4309001,Giruá,SANTA ROSA - R14,11,-28.03077,-54.34591,2020-06-19,0,0,0,NA,0,25
2260069,Hospital Sao Jose_2260069,4309001,Giruá,SANTA ROSA - R14,11,-28.03077,-54.34591,2020-06-20,0,0,0,NA,0,25
2260069,Hospital Sao Jose_2260069,4309001,Giruá,SANTA ROSA - R14,11,-28.03077,-54.34591,2020-06-21,0,0,0,NA,0,26
2260069,Hospital Sao Jose_2260069,4309001,Giruá,SANTA ROSA - R14,11,-28.03077,-54.34591,2020-06-23,0,0,0,NA,0,26
2260069,Hospital Sao Jose_2260069,4309001,Giruá,SANTA ROSA - R14,11,-28.03077,-54.34591,2020-06-24,0,0,0,NA,0,26
2260069,Hospital Sao Jose_2260069,4309001,Giruá,SANTA ROSA - R14,11,-28.03077,-54.34591,2020-06-25,0,0,0,NA,0,26
2260069,Hospital Sao Jose_2260069,4309001,Giruá,SANTA ROSA - R14,11,-28.03077,-54.34591,2020-06-26,0,0,0,NA,0,26
2260069,Hospital Sao Jose_2260069,4309001,Giruá,SANTA ROSA - R14,11,-28.03077,-54.34591,2020-06-27,0,0,0,NA,0,26
2260069,Hospital Sao Jose_2260069,4309001,Giruá,SANTA ROSA - R14,11,-28.03077,-54.34591,2020-06-28,0,0,0,NA,0,27
2260069,Hospital Sao Jose_2260069,4309001,Giruá,SANTA ROSA - R14,11,-28.03077,-54.34591,2020-06-29,0,0,0,NA,0,27
2260069,Hospital Sao Jose_2260069,4309001,Giruá,SANTA ROSA - R14,11,-28.03077,-54.34591,2020-06-30,0,0,0,NA,0,27
2260069,Hospital Sao Jose_2260069,4309001,Giruá,SANTA ROSA - R14,11,-28.03077,-54.34591,2020-07-01,0,0,0,NA,0,27
2236362,Hospital Candelaria,4304200,Candelária,SANTA CRUZ DO SUL - R28,19,-29.66627,-52.79228,2020-04-28,0,0,0,NA,0,18
2236362,Hospital Candelaria,4304200,Candelária,SANTA CRUZ DO SUL - R28,19,-29.66627,-52.79228,2020-04-29,0,0,0,NA,0,18
2236362,Hospital Candelaria,4304200,Candelária,SANTA CRUZ DO SUL - R28,19,-29.66627,-52.79228,2020-04-30,0,0,0,NA,0,18
2236362,Hospital Candelaria,4304200,Candelária,SANTA CRUZ DO SUL - R28,19,-29.66627,-52.79228,2020-05-01,0,0,0,NA,0,18
2236362,Hospital Candelaria,4304200,Candelária,SANTA CRUZ DO SUL - R28,19,-29.66627,-52.79228,2020-05-02,0,0,0,NA,0,18
2236362,Hospital Candelaria,4304200,Candelária,SANTA CRUZ DO SUL - R28,19,-29.66627,-52.79228,2020-05-03,0,0,0,NA,0,19
2236362,Hospital Candelaria,4304200,Candelária,SANTA CRUZ DO SUL - R28,19,-29.66627,-52.79228,2020-05-04,0,0,0,NA,0,19
2236362,Hospital Candelaria,4304200,Candelária,SANTA CRUZ DO SUL - R28,19,-29.66627,-52.79228,2020-05-05,0,0,0,NA,0,19
2236362,Hospital Candelaria,4304200,Candelária,SANTA CRUZ DO SUL - R28,19,-29.66627,-52.79228,2020-05-06,0,0,0,NA,0,19
2236362,Hospital Candelaria,4304200,Candelária,SANTA CRUZ DO SUL - R28,19,-29.66627,-52.79228,2020-05-07,0,0,0,NA,0,19
2236362,Hospital Candelaria,4304200,Candelária,SANTA CRUZ DO SUL - R28,19,-29.66627,-52.79228,2020-05-08,0,0,0,NA,0,19
2236362,Hospital Candelaria,4304200,Candelária,SANTA CRUZ DO SUL - R28,19,-29.66627,-52.79228,2020-05-09,0,0,0,NA,0,19
2236362,Hospital Candelaria,4304200,Candelária,SANTA CRUZ DO SUL - R28,19,-29.66627,-52.79228,2020-05-10,0,0,0,NA,0,20
2236362,Hospital Candelaria,4304200,Candelária,SANTA CRUZ DO SUL - R28,19,-29.66627,-52.79228,2020-05-11,0,0,0,NA,0,20
2236362,Hospital Candelaria,4304200,Candelária,SANTA CRUZ DO SUL - R28,19,-29.66627,-52.79228,2020-05-12,0,0,0,NA,0,20
2236362,Hospital Candelaria,4304200,Candelária,SANTA CRUZ DO SUL - R28,19,-29.66627,-52.79228,2020-05-13,0,0,0,NA,0,20
2236362,Hospital Candelaria,4304200,Candelária,SANTA CRUZ DO SUL - R28,19,-29.66627,-52.79228,2020-05-14,0,0,0,NA,0,20
2236362,Hospital Candelaria,4304200,Candelária,SANTA CRUZ DO SUL - R28,19,-29.66627,-52.79228,2020-05-15,0,0,0,NA,0,20
2236362,Hospital Candelaria,4304200,Candelária,SANTA CRUZ DO SUL - R28,19,-29.66627,-52.79228,2020-05-16,0,0,0,NA,0,20
2236362,Hospital Candelaria,4304200,Candelária,SANTA CRUZ DO SUL - R28,19,-29.66627,-52.79228,2020-05-17,0,0,0,NA,0,21
2236362,Hospital Candelaria,4304200,Candelária,SANTA CRUZ DO SUL - R28,19,-29.66627,-52.79228,2020-05-18,0,0,0,NA,0,21
2236362,Hospital Candelaria,4304200,Candelária,SANTA CRUZ DO SUL - R28,19,-29.66627,-52.79228,2020-05-19,0,0,0,NA,0,21
2236362,Hospital Candelaria,4304200,Candelária,SANTA CRUZ DO SUL - R28,19,-29.66627,-52.79228,2020-05-20,0,0,0,NA,0,21
2236362,Hospital Candelaria,4304200,Candelária,SANTA CRUZ DO SUL - R28,19,-29.66627,-52.79228,2020-05-21,0,0,0,NA,0,21
2236362,Hospital Candelaria,4304200,Candelária,SANTA CRUZ DO SUL - R28,19,-29.66627,-52.79228,2020-05-22,0,0,0,NA,0,21
2236362,Hospital Candelaria,4304200,Candelária,SANTA CRUZ DO SUL - R28,19,-29.66627,-52.79228,2020-05-23,0,0,0,NA,0,21
2236362,Hospital Candelaria,4304200,Candelária,SANTA CRUZ DO SUL - R28,19,-29.66627,-52.79228,2020-05-24,0,0,0,NA,0,22
2236362,Hospital Candelaria,4304200,Candelária,SANTA CRUZ DO SUL - R28,19,-29.66627,-52.79228,2020-05-25,0,0,0,NA,0,22
2236362,Hospital Candelaria,4304200,Candelária,SANTA CRUZ DO SUL - R28,19,-29.66627,-52.79228,2020-05-26,0,0,0,NA,0,22
2236362,Hospital Candelaria,4304200,Candelária,SANTA CRUZ DO SUL - R28,19,-29.66627,-52.79228,2020-05-27,0,0,0,NA,0,22
2236362,Hospital Candelaria,4304200,Candelária,SANTA CRUZ DO SUL - R28,19,-29.66627,-52.79228,2020-05-28,0,0,0,NA,0,22
2236362,Hospital Candelaria,4304200,Candelária,SANTA CRUZ DO SUL - R28,19,-29.66627,-52.79228,2020-05-29,0,0,0,NA,0,22
2236362,Hospital Candelaria,4304200,Candelária,SANTA CRUZ DO SUL - R28,19,-29.66627,-52.79228,2020-05-30,0,0,0,NA,0,22
2236362,Hospital Candelaria,4304200,Candelária,SANTA CRUZ DO SUL - R28,19,-29.66627,-52.79228,2020-05-31,0,0,0,NA,0,23
2236362,Hospital Candelaria,4304200,Candelária,SANTA CRUZ DO SUL - R28,19,-29.66627,-52.79228,2020-06-01,0,0,0,NA,0,23
2236362,Hospital Candelaria,4304200,Candelária,SANTA CRUZ DO SUL - R28,19,-29.66627,-52.79228,2020-06-02,0,0,0,NA,0,23
2236362,Hospital Candelaria,4304200,Candelária,SANTA CRUZ DO SUL - R28,19,-29.66627,-52.79228,2020-06-03,0,0,0,NA,0,23
2236362,Hospital Candelaria,4304200,Candelária,SANTA CRUZ DO SUL - R28,19,-29.66627,-52.79228,2020-06-04,0,0,0,NA,0,23
2236362,Hospital Candelaria,4304200,Candelária,SANTA CRUZ DO SUL - R28,19,-29.66627,-52.79228,2020-06-05,0,0,0,NA,0,23
2236362,Hospital Candelaria,4304200,Candelária,SANTA CRUZ DO SUL - R28,19,-29.66627,-52.79228,2020-06-06,0,0,0,NA,0,23
2236362,Hospital Candelaria,4304200,Candelária,SANTA CRUZ DO SUL - R28,19,-29.66627,-52.79228,2020-06-07,0,0,0,NA,0,24
2236362,Hospital Candelaria,4304200,Candelária,SANTA CRUZ DO SUL - R28,19,-29.66627,-52.79228,2020-06-08,0,0,0,NA,0,24
2236362,Hospital Candelaria,4304200,Candelária,SANTA CRUZ DO SUL - R28,19,-29.66627,-52.79228,2020-06-09,0,0,0,NA,0,24
2236362,Hospital Candelaria,4304200,Candelária,SANTA CRUZ DO SUL - R28,19,-29.66627,-52.79228,2020-06-10,0,0,0,NA,0,24
2236362,Hospital Candelaria,4304200,Candelária,SANTA CRUZ DO SUL - R28,19,-29.66627,-52.79228,2020-06-11,0,0,0,NA,0,24
2236362,Hospital Candelaria,4304200,Candelária,SANTA CRUZ DO SUL - R28,19,-29.66627,-52.79228,2020-06-12,0,0,0,NA,0,24
2236362,Hospital Candelaria,4304200,Candelária,SANTA CRUZ DO SUL - R28,19,-29.66627,-52.79228,2020-06-13,0,0,0,NA,0,24
2236362,Hospital Candelaria,4304200,Candelária,SANTA CRUZ DO SUL - R28,19,-29.66627,-52.79228,2020-06-14,0,0,0,NA,0,25
2236362,Hospital Candelaria,4304200,Candelária,SANTA CRUZ DO SUL - R28,19,-29.66627,-52.79228,2020-06-15,0,0,0,NA,0,25
2236362,Hospital Candelaria,4304200,Candelária,SANTA CRUZ DO SUL - R28,19,-29.66627,-52.79228,2020-06-16,0,0,0,NA,0,25
2236362,Hospital Candelaria,4304200,Candelária,SANTA CRUZ DO SUL - R28,19,-29.66627,-52.79228,2020-06-17,0,0,0,NA,0,25
2236362,Hospital Candelaria,4304200,Candelária,SANTA CRUZ DO SUL - R28,19,-29.66627,-52.79228,2020-06-18,0,0,0,NA,0,25
2236362,Hospital Candelaria,4304200,Candelária,SANTA CRUZ DO SUL - R28,19,-29.66627,-52.79228,2020-06-19,0,0,0,NA,0,25
2236362,Hospital Candelaria,4304200,Candelária,SANTA CRUZ DO SUL - R28,19,-29.66627,-52.79228,2020-06-20,0,0,0,NA,0,25
2236362,Hospital Candelaria,4304200,Candelária,SANTA CRUZ DO SUL - R28,19,-29.66627,-52.79228,2020-06-21,0,0,0,NA,0,26
2236362,Hospital Candelaria,4304200,Candelária,SANTA CRUZ DO SUL - R28,19,-29.66627,-52.79228,2020-06-23,0,0,0,NA,0,26
2236362,Hospital Candelaria,4304200,Candelária,SANTA CRUZ DO SUL - R28,19,-29.66627,-52.79228,2020-06-24,0,0,0,NA,0,26
2236362,Hospital Candelaria,4304200,Candelária,SANTA CRUZ DO SUL - R28,19,-29.66627,-52.79228,2020-06-25,0,0,0,NA,0,26
2236362,Hospital Candelaria,4304200,Candelária,SANTA CRUZ DO SUL - R28,19,-29.66627,-52.79228,2020-06-26,0,0,0,NA,0,26
2236362,Hospital Candelaria,4304200,Candelária,SANTA CRUZ DO SUL - R28,19,-29.66627,-52.79228,2020-06-27,0,0,0,NA,0,26
2236362,Hospital Candelaria,4304200,Candelária,SANTA CRUZ DO SUL - R28,19,-29.66627,-52.79228,2020-06-28,0,0,0,NA,0,27
2236362,Hospital Candelaria,4304200,Candelária,SANTA CRUZ DO SUL - R28,19,-29.66627,-52.79228,2020-06-29,0,0,0,NA,0,27
2236362,Hospital Candelaria,4304200,Candelária,SANTA CRUZ DO SUL - R28,19,-29.66627,-52.79228,2020-06-30,0,0,0,NA,0,27
2236362,Hospital Candelaria,4304200,Candelária,SANTA CRUZ DO SUL - R28,19,-29.66627,-52.79228,2020-07-01,0,0,0,NA,0,27
2241129,Hospital Sao Pedro Canisio,4302352,Bom Princípio,CAXIAS DO SUL - R23 R24 R25 R26,17,-29.489,-51.353,2020-04-28,0,0,0,NA,0,18
2241129,Hospital Sao Pedro Canisio,4302352,Bom Princípio,CAXIAS DO SUL - R23 R24 R25 R26,17,-29.489,-51.353,2020-04-29,0,0,0,NA,0,18
2241129,Hospital Sao Pedro Canisio,4302352,Bom Princípio,CAXIAS DO SUL - R23 R24 R25 R26,17,-29.489,-51.353,2020-04-30,0,0,0,NA,0,18
2241129,Hospital Sao Pedro Canisio,4302352,Bom Princípio,CAXIAS DO SUL - R23 R24 R25 R26,17,-29.489,-51.353,2020-05-01,0,0,0,NA,0,18
2241129,Hospital Sao Pedro Canisio,4302352,Bom Princípio,CAXIAS DO SUL - R23 R24 R25 R26,17,-29.489,-51.353,2020-05-02,0,0,0,NA,0,18
2241129,Hospital Sao Pedro Canisio,4302352,Bom Princípio,CAXIAS DO SUL - R23 R24 R25 R26,17,-29.489,-51.353,2020-05-03,0,0,0,NA,0,19
2241129,Hospital Sao Pedro Canisio,4302352,Bom Princípio,CAXIAS DO SUL - R23 R24 R25 R26,17,-29.489,-51.353,2020-05-04,0,0,0,NA,0,19
2241129,Hospital Sao Pedro Canisio,4302352,Bom Princípio,CAXIAS DO SUL - R23 R24 R25 R26,17,-29.489,-51.353,2020-05-05,0,0,0,NA,0,19
2241129,Hospital Sao Pedro Canisio,4302352,Bom Princípio,CAXIAS DO SUL - R23 R24 R25 R26,17,-29.489,-51.353,2020-05-06,0,0,0,NA,0,19
2241129,Hospital Sao Pedro Canisio,4302352,Bom Princípio,CAXIAS DO SUL - R23 R24 R25 R26,17,-29.489,-51.353,2020-05-07,0,0,0,NA,0,19
2241129,Hospital Sao Pedro Canisio,4302352,Bom Princípio,CAXIAS DO SUL - R23 R24 R25 R26,17,-29.489,-51.353,2020-05-08,0,0,0,NA,0,19
2241129,Hospital Sao Pedro Canisio,4302352,Bom Princípio,CAXIAS DO SUL - R23 R24 R25 R26,17,-29.489,-51.353,2020-05-09,0,0,0,NA,0,19
2241129,Hospital Sao Pedro Canisio,4302352,Bom Princípio,CAXIAS DO SUL - R23 R24 R25 R26,17,-29.489,-51.353,2020-05-10,0,0,0,NA,0,20
2241129,Hospital Sao Pedro Canisio,4302352,Bom Princípio,CAXIAS DO SUL - R23 R24 R25 R26,17,-29.489,-51.353,2020-05-11,0,0,0,NA,0,20
2241129,Hospital Sao Pedro Canisio,4302352,Bom Princípio,CAXIAS DO SUL - R23 R24 R25 R26,17,-29.489,-51.353,2020-05-12,0,0,0,NA,0,20
2241129,Hospital Sao Pedro Canisio,4302352,Bom Princípio,CAXIAS DO SUL - R23 R24 R25 R26,17,-29.489,-51.353,2020-05-13,0,0,0,NA,0,20
2241129,Hospital Sao Pedro Canisio,4302352,Bom Princípio,CAXIAS DO SUL - R23 R24 R25 R26,17,-29.489,-51.353,2020-05-14,0,0,0,NA,0,20
2241129,Hospital Sao Pedro Canisio,4302352,Bom Princípio,CAXIAS DO SUL - R23 R24 R25 R26,17,-29.489,-51.353,2020-05-15,0,0,0,NA,0,20
2241129,Hospital Sao Pedro Canisio,4302352,Bom Princípio,CAXIAS DO SUL - R23 R24 R25 R26,17,-29.489,-51.353,2020-05-16,0,0,0,NA,0,20
2241129,Hospital Sao Pedro Canisio,4302352,Bom Princípio,CAXIAS DO SUL - R23 R24 R25 R26,17,-29.489,-51.353,2020-05-17,0,0,0,NA,0,21
2241129,Hospital Sao Pedro Canisio,4302352,Bom Princípio,CAXIAS DO SUL - R23 R24 R25 R26,17,-29.489,-51.353,2020-05-18,0,0,0,NA,0,21
2241129,Hospital Sao Pedro Canisio,4302352,Bom Princípio,CAXIAS DO SUL - R23 R24 R25 R26,17,-29.489,-51.353,2020-05-19,0,0,0,NA,0,21
2241129,Hospital Sao Pedro Canisio,4302352,Bom Princípio,CAXIAS DO SUL - R23 R24 R25 R26,17,-29.489,-51.353,2020-05-20,0,0,0,NA,0,21
