IBGE;MUNICIPIO;LATITUDE_MUNICIPIO;LONGITUDE_MUNICIPIO;SIGLA_UF;COORDENADORIA REGIONAL DE SAUDE;REGIAO SAUDE;CODIGO MACRORREGIAO SAUDE;MACRORREGIAO SAUDE;CODIGO REGIAO COVID;REGIAO COVID;CNES ESTABELECIMENTO SAUDE;NOME FANTASIA ESTABELECIMENTO SAUDE;LATITUDE_ESTABELECIMENTO;LONGITUDE_ESTABELECIMENTO;DATA INCLUSAO REGISTRO;NUMERO LEITOS UTI ADULTO (SUS  PRIVADO);NUMERO LEITOS CLINICOS ADULTO  (SUS  PRIVADO);NUMERO LEITOS UTI PEDRIATRICO  (SUS  PRIVADO);NUMERO DE RESPIRADORES;NUMERO SUSPEITOS COVID-SRAG EM LEITO UTI ADULTO  (SUS  PRIVADO);NUMERO CONFIRMADOS COVID EM LEITO UTI ADULTO  (SUS  PRIVADO);NUMERO SUSPEITOS COVID-SRAG EM LEITO UTI PEDIATRICO  (SUS  PRIVADO);NUMERO CONFIRMADOS COVID EM LEITO UTI PEDIATRICO  (SUS  PRIVADO);NUMERO SUSPEITOS COVID-SRAG EM LEITO CLINICO ADULTO  (SUS  PRIVADO);NUMERO CONFIRMADOS COVID EM LEITO CLINICO ADULTO  (SUS  PRIVADO);NUMERO SUSPEITOS COVID-SRAG EM LEITO CLINICO PEDIATRICO  (SUS  PRIVADO);NUMERO CONFIRMADOS COVID EM LEITO CLINICO PEDIATRICO  (SUS  PRIVADO);NUMERO PACIENTES ADULTOS SUSPEITOS E CONFIRMADOS UTILIZANDO RESPIRADORES EM UTI;NUMERO PACIENTES ADULTOS INTERNADOS EM LEITOS UTI  (SUS  PRIVADO)
432190;Três Passos;-27.456;-53.932;RS;19 CRS;Região 15 - Caminho das Águas;4304;Norte;12;PALMEIRA DAS MISSOES - R15 R20;2228726;HOSPITAL CARIDADE TRES PASSOS;-27.4509561;-53.9364403;2020-06-20 13:16:44.0;10;13;0;13;0;1;0;0;2;3;0;0;3;6
432190;Três Passos;-27.456;-53.932;RS;19 CRS;Região 15 - Caminho das Águas;4304;Norte;12;PALMEIRA DAS MISSOES - R15 R20;2228726;HOSPITAL CARIDADE TRES PASSOS;-27.4509561;-53.9364403;2020-06-21 12:55:09.0;10;20;0;15;0;1;0;0;3;2;0;0;3;6
432190;Três Passos;-27.456;-53.932;RS;19 CRS;Região 15 - Caminho das Águas;4304;Norte;12;PALMEIRA DAS MISSOES - R15 R20;2228726;HOSPITAL CARIDADE TRES PASSOS;-27.4509561;-53.9364403;2020-06-22 14:02:25.0;10;20;0;15;0;1;0;0;4;4;0;0;5;6
432190;Três Passos;-27.456;-53.932;RS;19 CRS;Região 15 - Caminho das Águas;4304;Norte;12;PALMEIRA DAS MISSOES - R15 R20;2228726;HOSPITAL CARIDADE TRES PASSOS;-27.4509561;-53.9364403;2020-06-23 16:00:44.0;10;20;0;15;0;1;0;0;5;2;0;0;3;4
432190;Três Passos;-27.456;-53.932;RS;19 CRS;Região 15 - Caminho das Águas;4304;Norte;12;PALMEIRA DAS MISSOES - R15 R20;2228726;HOSPITAL CARIDADE TRES PASSOS;-27.4509561;-53.9364403;2020-06-24 13:25:56.0;10;20;0;15;1;0;0;0;4;2;0;0;3;6
432190;Três Passos;-27.456;-53.932;RS;19 CRS;Região 15 - Caminho das Águas;4304;Norte;12;PALMEIRA DAS MISSOES - R15 R20;2228726;HOSPITAL CARIDADE TRES PASSOS;-27.4509561;-53.9364403;2020-06-25 13:49:26.0;10;20;0;15;1;0;0;0;4;2;0;0;3;4
432190;Três Passos;-27.456;-53.932;RS;19 CRS;Região 15 - Caminho das Águas;4304;Norte;12;PALMEIRA DAS MISSOES - R15 R20;2228726;HOSPITAL CARIDADE TRES PASSOS;-27.4509561;-53.9364403;2020-06-26 13:44:05.0;10;20;0;15;1;1;0;0;4;4;0;0;2;5
432190;Três Passos;-27.456;-53.932;RS;19 CRS;Região 15 - Caminho das Águas;4304;Norte;12;PALMEIRA DAS MISSOES - R15 R20;2228726;HOSPITAL CARIDADE TRES PASSOS;-27.4509561;-53.9364403;2020-06-27 13:49:47.0;10;20;0;15;1;1;0;0;4;1;0;0;1;5
432190;Três Passos;-27.456;-53.932;RS;19 CRS;Região 15 - Caminho das Águas;4304;Norte;12;PALMEIRA DAS MISSOES - R15 R20;2228726;HOSPITAL CARIDADE TRES PASSOS;-27.4509561;-53.9364403;2020-06-28 13:34:10.0;10;20;0;15;1;1;0;0;3;1;0;0;2;5
432190;Três Passos;-27.456;-53.932;RS;19 CRS;Região 15 - Caminho das Águas;4304;Norte;12;PALMEIRA DAS MISSOES - R15 R20;2228726;HOSPITAL CARIDADE TRES PASSOS;-27.4509561;-53.9364403;2020-06-29 14:07:16.0;10;20;0;15;1;1;0;0;3;1;0;0;2;5
432190;Três Passos;-27.456;-53.932;RS;19 CRS;Região 15 - Caminho das Águas;4304;Norte;12;PALMEIRA DAS MISSOES - R15 R20;2228726;HOSPITAL CARIDADE TRES PASSOS;-27.4509561;-53.9364403;2020-06-30 14:04:54.0;10;20;0;15;0;2;0;0;3;5;0;0;1;4
431690;Santa Maria;-29.684;-53.807;RS;04 CRS;Região 01 - Verdes Campos;4301;Centro-Oeste;01;SANTA MARIA - R01 R02;5922216;HOSPITAL CASA DE SAUDE;-29.6725065;-53.8080495;2020-06-18 15:07:01.0;0;11;0;1;0;0;0;0;0;0;0;0;0;0
431690;Santa Maria;-29.684;-53.807;RS;04 CRS;Região 01 - Verdes Campos;4301;Centro-Oeste;01;SANTA MARIA - R01 R02;5922216;HOSPITAL CASA DE SAUDE;-29.6725065;-53.8080495;2020-06-19 17:44:52.0;0;11;0;1;0;0;0;0;0;0;0;0;0;0
431690;Santa Maria;-29.684;-53.807;RS;04 CRS;Região 01 - Verdes Campos;4301;Centro-Oeste;01;SANTA MARIA - R01 R02;5922216;HOSPITAL CASA DE SAUDE;-29.6725065;-53.8080495;2020-06-20 21:48:25.0;0;11;0;1;0;0;0;0;0;0;0;0;0;0
431690;Santa Maria;-29.684;-53.807;RS;04 CRS;Região 01 - Verdes Campos;4301;Centro-Oeste;01;SANTA MARIA - R01 R02;5922216;HOSPITAL CASA DE SAUDE;-29.6725065;-53.8080495;2020-06-21 15:06:05.0;0;11;0;1;0;0;0;0;0;0;0;0;0;0
431690;Santa Maria;-29.684;-53.807;RS;04 CRS;Região 01 - Verdes Campos;4301;Centro-Oeste;01;SANTA MARIA - R01 R02;5922216;HOSPITAL CASA DE SAUDE;-29.6725065;-53.8080495;2020-06-23 17:16:06.0;0;11;0;1;0;0;0;0;0;0;0;0;0;0
431690;Santa Maria;-29.684;-53.807;RS;04 CRS;Região 01 - Verdes Campos;4301;Centro-Oeste;01;SANTA MARIA - R01 R02;5922216;HOSPITAL CASA DE SAUDE;-29.6725065;-53.8080495;2020-06-24 13:09:30.0;0;11;0;1;0;0;0;0;0;0;0;0;0;0
431690;Santa Maria;-29.684;-53.807;RS;04 CRS;Região 01 - Verdes Campos;4301;Centro-Oeste;01;SANTA MARIA - R01 R02;5922216;HOSPITAL CASA DE SAUDE;-29.6725065;-53.8080495;2020-06-25 18:04:31.0;0;11;0;1;0;0;0;0;0;0;0;0;0;0
431690;Santa Maria;-29.684;-53.807;RS;04 CRS;Região 01 - Verdes Campos;4301;Centro-Oeste;01;SANTA MARIA - R01 R02;5922216;HOSPITAL CASA DE SAUDE;-29.6725065;-53.8080495;2020-06-26 16:46:15.0;0;11;0;1;0;0;0;0;0;0;0;0;0;0
431690;Santa Maria;-29.684;-53.807;RS;04 CRS;Região 01 - Verdes Campos;4301;Centro-Oeste;01;SANTA MARIA - R01 R02;5922216;HOSPITAL CASA DE SAUDE;-29.6725065;-53.8080495;2020-06-27 23:53:38.0;0;11;0;1;0;0;0;0;0;0;0;0;0;0
431690;Santa Maria;-29.684;-53.807;RS;04 CRS;Região 01 - Verdes Campos;4301;Centro-Oeste;01;SANTA MARIA - R01 R02;5922216;HOSPITAL CASA DE SAUDE;-29.6725065;-53.8080495;2020-06-28 15:07:02.0;0;11;0;1;0;0;0;0;0;0;0;0;0;0
431690;Santa Maria;-29.684;-53.807;RS;04 CRS;Região 01 - Verdes Campos;4301;Centro-Oeste;01;SANTA MARIA - R01 R02;5922216;HOSPITAL CASA DE SAUDE;-29.6725065;-53.8080495;2020-06-29 16:33:44.0;0;11;0;1;0;0;0;0;0;0;0;0;0;0
431690;Santa Maria;-29.684;-53.807;RS;04 CRS;Região 01 - Verdes Campos;4301;Centro-Oeste;01;SANTA MARIA - R01 R02;5922216;HOSPITAL CASA DE SAUDE;-29.6725065;-53.8080495;2020-06-30 17:10:37.0;0;11;0;1;0;0;0;0;0;0;0;0;0;0
431690;Santa Maria;-29.684;-53.807;RS;04 CRS;Região 01 - Verdes Campos;4301;Centro-Oeste;01;SANTA MARIA - R01 R02;5922216;HOSPITAL CASA DE SAUDE;-29.6725065;-53.8080495;2020-07-01 18:00:03.0;0;11;0;1;0;0;0;0;0;0;0;0;0;0
431870;São Leopoldo;-29.76;-51.147;RS;01 CRS;Região 07 - Vale dos Sinos;4302;Metropolitana;05;NOVO HAMBURGO - R07;2232022;HOSPITAL CENTENARIO;-29.7763607;-51.1487013;2020-06-18 10:51:34.0;11;184;8;24;5;1;0;0;8;3;0;0;6;11
431870;São Leopoldo;-29.76;-51.147;RS;01 CRS;Região 07 - Vale dos Sinos;4302;Metropolitana;05;NOVO HAMBURGO - R07;2232022;HOSPITAL CENTENARIO;-29.7763607;-51.1487013;2020-06-19 09:59:13.0;11;184;8;24;5;2;0;0;13;8;0;0;9;11
431870;São Leopoldo;-29.76;-51.147;RS;01 CRS;Região 07 - Vale dos Sinos;4302;Metropolitana;05;NOVO HAMBURGO - R07;2232022;HOSPITAL CENTENARIO;-29.7763607;-51.1487013;2020-06-20 09:12:44.0;11;184;8;24;5;5;0;0;6;5;0;0;8;11
431870;São Leopoldo;-29.76;-51.147;RS;01 CRS;Região 07 - Vale dos Sinos;4302;Metropolitana;05;NOVO HAMBURGO - R07;2232022;HOSPITAL CENTENARIO;-29.7763607;-51.1487013;2020-06-21 11:29:19.0;11;184;8;24;4;4;0;0;5;4;0;0;6;11
431870;São Leopoldo;-29.76;-51.147;RS;01 CRS;Região 07 - Vale dos Sinos;4302;Metropolitana;05;NOVO HAMBURGO - R07;2232022;HOSPITAL CENTENARIO;-29.7763607;-51.1487013;2020-06-22 09:03:23.0;11;184;8;24;5;5;0;0;5;4;0;0;7;11
431870;São Leopoldo;-29.76;-51.147;RS;01 CRS;Região 07 - Vale dos Sinos;4302;Metropolitana;05;NOVO HAMBURGO - R07;2232022;HOSPITAL CENTENARIO;-29.7763607;-51.1487013;2020-06-23 10:11:46.0;11;184;8;24;5;5;0;0;5;1;0;0;5;11
431870;São Leopoldo;-29.76;-51.147;RS;01 CRS;Região 07 - Vale dos Sinos;4302;Metropolitana;05;NOVO HAMBURGO - R07;2232022;HOSPITAL CENTENARIO;-29.7763607;-51.1487013;2020-06-24 10:39:18.0;11;184;8;24;5;5;0;0;8;2;0;0;6;11
431870;São Leopoldo;-29.76;-51.147;RS;01 CRS;Região 07 - Vale dos Sinos;4302;Metropolitana;05;NOVO HAMBURGO - R07;2232022;HOSPITAL CENTENARIO;-29.7763607;-51.1487013;2020-06-25 08:46:39.0;11;184;8;24;5;4;0;0;11;5;0;0;7;11
431870;São Leopoldo;-29.76;-51.147;RS;01 CRS;Região 07 - Vale dos Sinos;4302;Metropolitana;05;NOVO HAMBURGO - R07;2232022;HOSPITAL CENTENARIO;-29.7763607;-51.1487013;2020-06-26 09:51:27.0;11;184;8;24;6;4;0;0;16;8;0;0;4;11
431870;São Leopoldo;-29.76;-51.147;RS;01 CRS;Região 07 - Vale dos Sinos;4302;Metropolitana;05;NOVO HAMBURGO - R07;2232022;HOSPITAL CENTENARIO;-29.7763607;-51.1487013;2020-06-27 13:57:21.0;16;184;8;24;3;3;0;0;6;9;0;0;5;12
431870;São Leopoldo;-29.76;-51.147;RS;01 CRS;Região 07 - Vale dos Sinos;4302;Metropolitana;05;NOVO HAMBURGO - R07;2232022;HOSPITAL CENTENARIO;-29.7763607;-51.1487013;2020-06-28 16:42:25.0;16;184;8;24;3;3;0;0;5;8;0;0;6;12
431870;São Leopoldo;-29.76;-51.147;RS;01 CRS;Região 07 - Vale dos Sinos;4302;Metropolitana;05;NOVO HAMBURGO - R07;2232022;HOSPITAL CENTENARIO;-29.7763607;-51.1487013;2020-06-29 12:25:18.0;16;36;8;24;7;2;0;0;15;8;0;0;5;16
431870;São Leopoldo;-29.76;-51.147;RS;01 CRS;Região 07 - Vale dos Sinos;4302;Metropolitana;05;NOVO HAMBURGO - R07;2232022;HOSPITAL CENTENARIO;-29.7763607;-51.1487013;2020-06-30 08:54:26.0;16;36;8;24;7;2;0;0;10;5;0;0;7;16
431870;São Leopoldo;-29.76;-51.147;RS;01 CRS;Região 07 - Vale dos Sinos;4302;Metropolitana;05;NOVO HAMBURGO - R07;2232022;HOSPITAL CENTENARIO;-29.7763607;-51.1487013;2020-07-01 10:22:05.0;16;36;8;24;7;3;0;0;8;5;0;0;7;13
431870;São Leopoldo;-29.76;-51.147;RS;01 CRS;Região 07 - Vale dos Sinos;4302;Metropolitana;05;NOVO HAMBURGO - R07;2232022;HOSPITAL CENTENARIO;-29.7763607;-51.1487013;2020-07-02 09:15:41.0;16;36;8;24;8;4;0;0;12;4;0;0;10;14
430470;Carazinho;-28.284;-52.786;RS;06 CRS;Região 17 - Planalto;4304;Norte;14;PASSO FUNDO - R17 R18 R19;2262274;HOSPITAL COMUNITARIO DE CARAZINHO;-28.2844156;-52.7955191;2020-06-18 19:14:25.0;7;19;0;16;1;0;0;0;3;3;0;0;0;7
430470;Carazinho;-28.284;-52.786;RS;06 CRS;Região 17 - Planalto;4304;Norte;14;PASSO FUNDO - R17 R18 R19;2262274;HOSPITAL COMUNITARIO DE CARAZINHO;-28.2844156;-52.7955191;2020-06-19 18:32:13.0;7;19;0;16;0;0;0;0;3;4;0;0;1;7
430470;Carazinho;-28.284;-52.786;RS;06 CRS;Região 17 - Planalto;4304;Norte;14;PASSO FUNDO - R17 R18 R19;2262274;HOSPITAL COMUNITARIO DE CARAZINHO;-28.2844156;-52.7955191;2020-06-20 18:49:59.0;7;19;0;16;1;0;0;0;1;6;0;0;0;7
430470;Carazinho;-28.284;-52.786;RS;06 CRS;Região 17 - Planalto;4304;Norte;14;PASSO FUNDO - R17 R18 R19;2262274;HOSPITAL COMUNITARIO DE CARAZINHO;-28.2844156;-52.7955191;2020-06-21 18:11:16.0;7;19;0;16;1;0;0;0;1;7;0;0;0;7
430470;Carazinho;-28.284;-52.786;RS;06 CRS;Região 17 - Planalto;4304;Norte;14;PASSO FUNDO - R17 R18 R19;2262274;HOSPITAL COMUNITARIO DE CARAZINHO;-28.2844156;-52.7955191;2020-06-22 19:14:16.0;7;19;0;16;0;0;0;0;3;7;0;0;0;7
430470;Carazinho;-28.284;-52.786;RS;06 CRS;Região 17 - Planalto;4304;Norte;14;PASSO FUNDO - R17 R18 R19;2262274;HOSPITAL COMUNITARIO DE CARAZINHO;-28.2844156;-52.7955191;2020-06-23 18:50:43.0;7;19;0;16;1;0;0;0;1;2;0;0;0;7
430470;Carazinho;-28.284;-52.786;RS;06 CRS;Região 17 - Planalto;4304;Norte;14;PASSO FUNDO - R17 R18 R19;2262274;HOSPITAL COMUNITARIO DE CARAZINHO;-28.2844156;-52.7955191;2020-06-24 18:34:03.0;7;19;0;16;1;0;0;0;2;2;0;0;0;7
430470;Carazinho;-28.284;-52.786;RS;06 CRS;Região 17 - Planalto;4304;Norte;14;PASSO FUNDO - R17 R18 R19;2262274;HOSPITAL COMUNITARIO DE CARAZINHO;-28.2844156;-52.7955191;2020-06-25 19:11:37.0;7;19;0;16;0;0;0;0;7;3;0;0;0;7
430470;Carazinho;-28.284;-52.786;RS;06 CRS;Região 17 - Planalto;4304;Norte;14;PASSO FUNDO - R17 R18 R19;2262274;HOSPITAL COMUNITARIO DE CARAZINHO;-28.2844156;-52.7955191;2020-06-26 18:45:46.0;7;19;0;16;0;0;0;0;6;5;0;0;4;7
430470;Carazinho;-28.284;-52.786;RS;06 CRS;Região 17 - Planalto;4304;Norte;14;PASSO FUNDO - R17 R18 R19;2262274;HOSPITAL COMUNITARIO DE CARAZINHO;-28.2844156;-52.7955191;2020-06-27 18:55:28.0;7;19;0;16;0;0;0;0;1;7;0;0;0;7
430470;Carazinho;-28.284;-52.786;RS;06 CRS;Região 17 - Planalto;4304;Norte;14;PASSO FUNDO - R17 R18 R19;2262274;HOSPITAL COMUNITARIO DE CARAZINHO;-28.2844156;-52.7955191;2020-06-28 18:38:56.0;7;19;0;16;0;0;0;0;2;8;0;0;0;7
430470;Carazinho;-28.284;-52.786;RS;06 CRS;Região 17 - Planalto;4304;Norte;14;PASSO FUNDO - R17 R18 R19;2262274;HOSPITAL COMUNITARIO DE CARAZINHO;-28.2844156;-52.7955191;2020-06-29 18:47:12.0;7;19;0;16;0;0;0;0;5;7;0;0;0;7
430470;Carazinho;-28.284;-52.786;RS;06 CRS;Região 17 - Planalto;4304;Norte;14;PASSO FUNDO - R17 R18 R19;2262274;HOSPITAL COMUNITARIO DE CARAZINHO;-28.2844156;-52.7955191;2020-06-30 19:05:18.0;7;19;0;16;0;0;0;0;3;3;0;0;0;7
430470;Carazinho;-28.284;-52.786;RS;06 CRS;Região 17 - Planalto;4304;Norte;14;PASSO FUNDO - R17 R18 R19;2262274;HOSPITAL COMUNITARIO DE CARAZINHO;-28.2844156;-52.7955191;2020-07-01 18:51:51.0;7;19;0;16;0;0;0;0;2;4;0;0;4;7
430470;Carazinho;-28.284;-52.786;RS;06 CRS;Região 17 - Planalto;4304;Norte;14;PASSO FUNDO - R17 R18 R19;2262274;HOSPITAL COMUNITARIO DE CARAZINHO;-28.2844156;-52.7955191;2020-07-02 10:13:57.0;7;19;0;16;0;0;0;0;2;4;0;0;3;5
431270;Nonoai;-27.362;-52.771;RS;11 CRS;Região 16 - Alto Uruguai Gaúcho;4304;Norte;13;ERECHIM - R16;2228688;HOSPITAL COMUNITARIO NONOAI;-27.3005221;-52.8419513;2020-06-18 08:31:19.0;0;18;0;2;0;0;0;0;1;0;0;0;0;0
431270;Nonoai;-27.362;-52.771;RS;11 CRS;Região 16 - Alto Uruguai Gaúcho;4304;Norte;13;ERECHIM - R16;2228688;HOSPITAL COMUNITARIO NONOAI;-27.3005221;-52.8419513;2020-06-19 08:35:08.0;0;18;0;2;0;0;0;0;3;0;0;0;0;0
431270;Nonoai;-27.362;-52.771;RS;11 CRS;Região 16 - Alto Uruguai Gaúcho;4304;Norte;13;ERECHIM - R16;2228688;HOSPITAL COMUNITARIO NONOAI;-27.3005221;-52.8419513;2020-06-20 13:04:47.0;0;18;0;2;0;0;0;0;2;0;0;0;0;0
431270;Nonoai;-27.362;-52.771;RS;11 CRS;Região 16 - Alto Uruguai Gaúcho;4304;Norte;13;ERECHIM - R16;2228688;HOSPITAL COMUNITARIO NONOAI;-27.3005221;-52.8419513;2020-06-21 10:29:14.0;0;18;0;2;0;0;0;0;2;0;0;0;0;0
431270;Nonoai;-27.362;-52.771;RS;11 CRS;Região 16 - Alto Uruguai Gaúcho;4304;Norte;13;ERECHIM - R16;2228688;HOSPITAL COMUNITARIO NONOAI;-27.3005221;-52.8419513;2020-06-22 09:23:29.0;0;18;0;2;0;0;0;0;2;0;0;0;0;0
431270;Nonoai;-27.362;-52.771;RS;11 CRS;Região 16 - Alto Uruguai Gaúcho;4304;Norte;13;ERECHIM - R16;2228688;HOSPITAL COMUNITARIO NONOAI;-27.3005221;-52.8419513;2020-06-23 08:35:49.0;0;18;0;2;0;0;0;0;3;0;0;0;0;0
431270;Nonoai;-27.362;-52.771;RS;11 CRS;Região 16 - Alto Uruguai Gaúcho;4304;Norte;13;ERECHIM - R16;2228688;HOSPITAL COMUNITARIO NONOAI;-27.3005221;-52.8419513;2020-06-24 09:00:37.0;0;18;0;2;0;0;0;0;2;0;0;0;0;0
431270;Nonoai;-27.362;-52.771;RS;11 CRS;Região 16 - Alto Uruguai Gaúcho;4304;Norte;13;ERECHIM - R16;2228688;HOSPITAL COMUNITARIO NONOAI;-27.3005221;-52.8419513;2020-06-25 08:44:18.0;0;18;0;2;0;0;0;0;1;1;0;0;0;0
431270;Nonoai;-27.362;-52.771;RS;11 CRS;Região 16 - Alto Uruguai Gaúcho;4304;Norte;13;ERECHIM - R16;2228688;HOSPITAL COMUNITARIO NONOAI;-27.3005221;-52.8419513;2020-06-26 08:52:55.0;0;18;0;2;0;0;0;0;1;1;0;0;0;0
431270;Nonoai;-27.362;-52.771;RS;11 CRS;Região 16 - Alto Uruguai Gaúcho;4304;Norte;13;ERECHIM - R16;2228688;HOSPITAL COMUNITARIO NONOAI;-27.3005221;-52.8419513;2020-06-27 10:05:16.0;0;18;0;2;0;0;0;0;0;2;0;0;0;0
431270;Nonoai;-27.362;-52.771;RS;11 CRS;Região 16 - Alto Uruguai Gaúcho;4304;Norte;13;ERECHIM - R16;2228688;HOSPITAL COMUNITARIO NONOAI;-27.3005221;-52.8419513;2020-06-28 12:55:39.0;0;18;0;2;0;0;0;0;0;1;0;0;0;0
431270;Nonoai;-27.362;-52.771;RS;11 CRS;Região 16 - Alto Uruguai Gaúcho;4304;Norte;13;ERECHIM - R16;2228688;HOSPITAL COMUNITARIO NONOAI;-27.3005221;-52.8419513;2020-06-29 09:45:16.0;0;18;0;2;0;0;0;0;0;1;0;0;0;0
431270;Nonoai;-27.362;-52.771;RS;11 CRS;Região 16 - Alto Uruguai Gaúcho;4304;Norte;13;ERECHIM - R16;2228688;HOSPITAL COMUNITARIO NONOAI;-27.3005221;-52.8419513;2020-06-30 08:41:04.0;0;18;0;2;0;0;0;0;1;1;0;0;0;0
431270;Nonoai;-27.362;-52.771;RS;11 CRS;Região 16 - Alto Uruguai Gaúcho;4304;Norte;13;ERECHIM - R16;2228688;HOSPITAL COMUNITARIO NONOAI;-27.3005221;-52.8419513;2020-07-01 08:32:17.0;0;18;0;2;0;0;0;0;1;1;0;0;0;0
431270;Nonoai;-27.362;-52.771;RS;11 CRS;Região 16 - Alto Uruguai Gaúcho;4304;Norte;13;ERECHIM - R16;2228688;HOSPITAL COMUNITARIO NONOAI;-27.3005221;-52.8419513;2020-07-02 08:42:19.0;0;18;0;2;0;0;0;0;1;1;0;0;0;0
432280;Veranópolis;-28.936;-51.549;RS;05 CRS;Região 25 - Vinhedos e Basalto;4305;Serra;17;CAXIAS DO SUL - R23 R24 R25 R26;2707977;HOSPITAL COMUNITARIO SAO PEREGRINO LAZZIOZI;-28.9269754;-51.548204899;2020-06-18 13:15:19.0;0;13;0;4;0;0;0;0;4;3;0;0;0;0
432280;Veranópolis;-28.936;-51.549;RS;05 CRS;Região 25 - Vinhedos e Basalto;4305;Serra;17;CAXIAS DO SUL - R23 R24 R25 R26;2707977;HOSPITAL COMUNITARIO SAO PEREGRINO LAZZIOZI;-28.9269754;-51.548204899;2020-06-19 08:35:53.0;0;13;0;4;0;0;0;0;3;3;0;0;0;0
432280;Veranópolis;-28.936;-51.549;RS;05 CRS;Região 25 - Vinhedos e Basalto;4305;Serra;17;CAXIAS DO SUL - R23 R24 R25 R26;2707977;HOSPITAL COMUNITARIO SAO PEREGRINO LAZZIOZI;-28.9269754;-51.548204899;2020-06-20 15:57:07.0;0;13;0;4;0;0;0;0;3;4;0;0;0;0
432280;Veranópolis;-28.936;-51.549;RS;05 CRS;Região 25 - Vinhedos e Basalto;4305;Serra;17;CAXIAS DO SUL - R23 R24 R25 R26;2707977;HOSPITAL COMUNITARIO SAO PEREGRINO LAZZIOZI;-28.9269754;-51.548204899;2020-06-21 10:29:25.0;0;13;0;4;0;0;0;0;3;3;0;0;0;0
432280;Veranópolis;-28.936;-51.549;RS;05 CRS;Região 25 - Vinhedos e Basalto;4305;Serra;17;CAXIAS DO SUL - R23 R24 R25 R26;2707977;HOSPITAL COMUNITARIO SAO PEREGRINO LAZZIOZI;-28.9269754;-51.548204899;2020-06-22 17:16:21.0;0;13;0;4;0;0;0;0;3;3;0;0;0;0
432280;Veranópolis;-28.936;-51.549;RS;05 CRS;Região 25 - Vinhedos e Basalto;4305;Serra;17;CAXIAS DO SUL - R23 R24 R25 R26;2707977;HOSPITAL COMUNITARIO SAO PEREGRINO LAZZIOZI;-28.9269754;-51.548204899;2020-06-23 13:59:52.0;0;13;0;4;0;0;0;0;4;1;0;0;0;0
432280;Veranópolis;-28.936;-51.549;RS;05 CRS;Região 25 - Vinhedos e Basalto;4305;Serra;17;CAXIAS DO SUL - R23 R24 R25 R26;2707977;HOSPITAL COMUNITARIO SAO PEREGRINO LAZZIOZI;-28.9269754;-51.548204899;2020-06-24 14:37:45.0;0;13;0;4;0;0;0;0;1;4;0;0;0;0
432280;Veranópolis;-28.936;-51.549;RS;05 CRS;Região 25 - Vinhedos e Basalto;4305;Serra;17;CAXIAS DO SUL - R23 R24 R25 R26;2707977;HOSPITAL COMUNITARIO SAO PEREGRINO LAZZIOZI;-28.9269754;-51.548204899;2020-06-25 14:55:47.0;0;13;0;4;0;0;0;0;2;2;0;0;0;0
432280;Veranópolis;-28.936;-51.549;RS;05 CRS;Região 25 - Vinhedos e Basalto;4305;Serra;17;CAXIAS DO SUL - R23 R24 R25 R26;2707977;HOSPITAL COMUNITARIO SAO PEREGRINO LAZZIOZI;-28.9269754;-51.548204899;2020-06-26 16:00:24.0;0;13;0;4;0;0;0;0;2;3;0;0;0;0
432280;Veranópolis;-28.936;-51.549;RS;05 CRS;Região 25 - Vinhedos e Basalto;4305;Serra;17;CAXIAS DO SUL - R23 R24 R25 R26;2707977;HOSPITAL COMUNITARIO SAO PEREGRINO LAZZIOZI;-28.9269754;-51.548204899;2020-06-27 13:34:39.0;0;13;0;4;0;0;0;0;2;2;0;0;0;0
432280;Veranópolis;-28.936;-51.549;RS;05 CRS;Região 25 - Vinhedos e Basalto;4305;Serra;17;CAXIAS DO SUL - R23 R24 R25 R26;2707977;HOSPITAL COMUNITARIO SAO PEREGRINO LAZZIOZI;-28.9269754;-51.548204899;2020-06-28 16:34:27.0;0;13;0;4;0;0;0;0;1;1;0;0;0;0
432280;Veranópolis;-28.936;-51.549;RS;05 CRS;Região 25 - Vinhedos e Basalto;4305;Serra;17;CAXIAS DO SUL - R23 R24 R25 R26;2707977;HOSPITAL COMUNITARIO SAO PEREGRINO LAZZIOZI;-28.9269754;-51.548204899;2020-06-29 13:20:24.0;0;13;0;4;0;0;0;0;1;2;0;0;0;0
432280;Veranópolis;-28.936;-51.549;RS;05 CRS;Região 25 - Vinhedos e Basalto;4305;Serra;17;CAXIAS DO SUL - R23 R24 R25 R26;2707977;HOSPITAL COMUNITARIO SAO PEREGRINO LAZZIOZI;-28.9269754;-51.548204899;2020-06-30 11:19:26.0;0;13;0;4;0;0;0;0;1;2;0;0;0;0
432280;Veranópolis;-28.936;-51.549;RS;05 CRS;Região 25 - Vinhedos e Basalto;4305;Serra;17;CAXIAS DO SUL - R23 R24 R25 R26;2707977;HOSPITAL COMUNITARIO SAO PEREGRINO LAZZIOZI;-28.9269754;-51.548204899;2020-07-01 14:30:11.0;0;13;0;4;0;0;0;0;1;1;0;0;0;0
432010;Sarandi;-27.944;-52.923;RS;15 CRS;Região 20 - Rota da Produção;4304;Norte;12;PALMEIRA DAS MISSOES - R15 R20;2235404;HOSPITAL COMUNITARIO SARANDI;-27.9411425;-52.9278051;2020-06-18 14:12:24.0;0;2;0;7;0;0;0;0;0;0;0;0;0;0
